id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|end_orig|num_orig|compl_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km|num_logradouro|compl_logradouro|bairro|cep|nome_resp|ddd_telefone1|telefone1|ddd_fax|fax|email|site|esfera_adm|tipo_esfera|cnpj|sniic_n1|sniic_n2|sniic_n3|cod_censo_fgv|segunda|terca|quarta|quinta|sexta|sabado|domingo|manha|tarde|noite|acesso_usuario_internet|qt_emprestimos_domiciliares|qt_livros_acervo
71|-57.873544|-2.559508|3|AM|São Sebastião do Uatumã|1303957|Biblioteca Pública Municipal Ildefonso Carneiro|R. Prof.  Bartolomeu| | |Trindade|69135-000|R|PROFESSOR  BARTOLOMEU| | | |TRINDADE|69135-000|Maria do Carmo Barroso Monteiro|92|9207-2497| | | | |Pública|Municipal| |1|1.2|1.2.1|2723|1|1|1|1|1|0|0|1|1|0|Não|240|2000
72|-57.754291|-2.529724|3|AM|Urucará|1304302|Biblioteca Pública Municipal Professora Maria das Graças Santos Marques|R. Desdedith| | |Santa Luzia|69130-000|R|DESDEDITH| | | |SANTA LUZIA|69130-000|Alcemira Pantoja de Macedo|92|9133-4994| | | | |Pública|Municipal| |1|1.2|1.2.1|4626|1|1|1|1|1|0|0|1|1|0|Não|400|600
73|-61.493445|2.943041|2|RR|Alto Alegre|1400050|Biblioteca Pública Municipal Palmira de Castro Machado|Av. Santo Amaro| | |Centro|69350-000|AV|SANTO AMARO| | | |CENTRO|69350-000|Fábio Pãozinho Souza|95|3263-1863| | | | |Pública|Municipal| |1|1.2|1.2.1|2703|1|1|1|1|1|0|0|1|1|1|Não|Não Informou|2715
74|-60.742015|2.742015|2|RR|Boa Vista|1400100|Biblioteca Pública Municipal Professor Eloy Gomes|Parque Municipal Germano Augusto Sampaio| | |Pintolândia|69315-170| |PARQUE MUNICIPAL GERMANO AUGUSTO SAMPAIO| | | |PINTOLANDIA|69315-170|Airton da Silva Lima|95|3621-6002|95|3621-6002| | |Pública|Municipal| |1|1.2|1.2.1|2702|1|1|1|1|1|0|0|1|1|1|Não|30|5000
75|-59.833016|3.359118|2|RR|Bonfim|1400159|Biblioteca Pública Municipal de Bonfim|R. Rodrigo Pires Figueiredo| | |Centro|69380-000|R|RODRIGO PIRES FIGUEIREDO| | | |CENTRO|69380-000|Fátima Rodrigues|95|3552-1233|95|3552-1314|tatty_rr30@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2706|1|1|1|1|1|1|0|1|1|0|Não|30|3000
76|-59.69512|.896465|2|RR|Caroebe|1400233|Biblioteca Pública Municipal Florentino de Almeida|Av. Paulino Gomes da Costa| | |Centro|69378-000|AV|PAULINO GOMES DA COSTA| | | |CENTRO|69378-000|Maria Helena Tavares|95|3236-1588| | |lena.tavaress@gmail.com| |Pública|Municipal| |1|1.2|1.2.1|2704|1|1|1|1|1|0|0|1|1|0|Sim|Não Informou|2000
77|-60.617924|.258178|2|RR|Rorainópolis|1400472|Biblioteca Pública Municipal Cecília Meireles|Rodovia BR 174| | km 468|Centro|69373-000|ROD|BR-174| | |KM 468|CENTRO|69373-000|Marat Nunes Marat|95|3238-1807| | |bmcm_rorainopolis@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2705|1|1|1|1|1|0|0|1|1|0|Sim|100|1500
78|-59.91156|.949995|2|RR|São João da Baliza|1400506|Biblioteca Pública Municipal Antônio Augusto Martins|R. São Benedito| | |Centro|69375-000|R|SAO BENEDITO| | | |CENTRO|69375-000|Joana Rodrigues Macedo|95|3235-1553| | | | |Pública|Municipal| |1|1.2|1.2.1|2699|1|1|1|1|1|0|0|1|1|0|Não|200|3000
79|-60.144868|1.084835|2|RR|São Luiz|1400605|Biblioteca Pública Municipal|Av. Boa Vista| | |Centro|69370-000|AV|BOA VISTA| | | |CENTRO|69370-000|José Marcos de Sá|95|3537-1430|95|3537-1207| | |Pública|Municipal| |1|1.2|1.2.1|2700|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|4000
80|-60.181973|4.602825|3|RR|Uiramutã|1400704|Biblioteca Pública Municipal Uiramutã|R. Cicimota| | |Centro|69358-000|R|CICIMOTA| | | |CENTRO|69358-000|Sandra Rita Serra Oliveira|95|3591-1038| | |sandra_ui@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2701|1|1|1|1|1|0|0|1|1|0|Não|10|2000
81|-48.887824|-1.725221|1|PA|Abaetetuba|1500107|Biblioteca Pública Municipal de Abaetetuba|Av. Pedro Rodrigues|700| |Centro|68440-000|AV|PEDRO RODRIGUES| |700| |CENTRO|68440-000|Rosângela da Silva Ferreira|91|3751-2770| | | | |Pública|Municipal| |1|1.2|1.2.1|2100|1|1|1|1|1|1|0|1|1|0|Não|40|2800
82|-48.393716|-4.953708|3|PA|Abel Figueiredo|1500131|Biblioteca Pública Municipal Estudante Adenilza Conceição da Silva|R. Castelo Branco| | |Centro|68527-000|R|CASTELO BRANCO| | | |CENTRO|68527-000|Leni Farias Aguiar| | | | | | |Pública|Municipal| |1|1.2|1.2.1|2118|1|1|1|1|1|0|0|1|1|0|Não|80|2000
83|-48.19894|-1.954193|3|PA|Acará|1500206|Biblioteca Pública Municipal Floriano Paiva|Rodovia Acara-Moju| | |Alegria|68690-000|ROD|ACARA-MOJU| | | |ALEGRIA|68690-000|Ediraci Vaz de Azevedo|91|8866-3695| | | | |Pública|Municipal| |1|1.2|1.2.1|2138|1|1|1|1|1|0|0|1|1|0|Sim|320|8000
84|-50.386576|-.155221|3|PA|Afuá|1500305|Biblioteca Pública Municipal Belquis Santos|Tv.  27 de Dezembro|80| |Centro|68890-000|TV|27 DE DEZEMBRO| |80| |CENTRO|68890-000|Antônio de Souza Pelaes|96|3689-1266| | | | |Pública|Municipal| |1|1.2|1.2.1|2134|1|1|1|1|1|1|0|1|1|0|Não|15|5500
85|-50.479516|-6.790925|3|PA|Água Azul do Norte|1500347|Biblioteca Pública Municipal Cora Coralina|Av. Lago Azul| | |Centro|68533-000|AV|LAGO AZUL| | | |CENTRO|68533-000|Maria Aparecida Modesto de Sena|94|9181-2712| | | | |Pública|Municipal| |1|1.2|1.2.1|2168|1|1|1|1|1|0|0|1|1|1|Não|60|3000
86|-54.738829|-1.946587|3|PA|Alenquer|1500404|Biblioteca Pública Municipal odineia Guimarães|tv Antônio mesquita de souza| | |centro|68200-000|TV|ANTONIO MESQUITA DE SOUZA| | | |CENTRO|68200-000|Alessandro de Souza Moreira|93|9131-3834| | | | |Pública|Municipal| |1|1.2|1.2.1|4798|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|4500
87|-52.210418|-3.204432|3|PA|Altamira|1500602|Biblioteca Pública Municipal Doris Bulamarqui de Miranda|Tv.  13 de Maio| | |Premium|68372-630|TV|13 DE MAIO| | | |PREMIUM|68372-630|Sammya Souza Santos|93|3593-0499|93|3593-0499| | |Pública|Municipal| |1|1.2|1.2.1|2179|1|1|1|1|1|0|0|1|1|1|Não|Não Informou|6000
88|-48.374727|-1.36427|3|PA|Ananindeua|1500800|Biblioteca Pública Municipal Terezinha Gueiros|R. Magalhães|26| |Guanabara|67010-570|R|MAGALHAES| |26| |GUANABARA|67010-570|Sellyn Skyr Andrew Souza|91|3321-3158| | |suzana.ufpa.@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|4624|1|1|1|1|1|1|0|1|1|1|Sim|50|4000
89|-51.200712|-3.470216|3|PA|Anapu|1500859|Biblioteca Pública Municipal de Anapu|R. 2| | |Novo Panorama|68365-000|R|2| | | |NOVO PANORAMA|68365-000|Cristiane Leonizia Gomes de Oliveira|91|3694-1563| | | | |Pública|Municipal| |1|1.2|1.2.1|2178|1|1|1|1|1|0|0|1|1|1|Não|5|1800
90|-46.635864|-1.020194|1|PA|Augusto Corrêa|1500909|Biblioteca Pública Municipal Antônio Coutinho de Campos|R. João Batista Monteiro| | |Nazaré|68610-000|R|JOAO BATISTA MONTEIRO| | | |NAZARE|68610-000|Emiliano Antônio Picanço Ferreira|91|8707-7051| | | | |Pública|Municipal| |1|1.2|1.2.1|2105|1|1|1|1|1|1|0|1|1|0|Não|3|3441
91|-47.568136|-2.149337|3|PA|Aurora do Pará|1500958|Biblioteca Pública Municipal João Paulo II|R. São Francisco| | |Centro|68658-000|R|SAO FRANCISCO| | | |CENTRO|68658-000|Maria Oneide Lopes Gonçalves|91|8146-2093| | | | |Pública|Municipal| |1|1.2|1.2.1|2127|1|1|1|1|1|0|0|1|1|0|Não|30|1500
92|-55.32042|-3.608783|3|PA|Aveiro|1501006|Biblioteca Pública Municipal Professor Eny Sances Brainer|Av. Magalhães Barata| | |Centro|68150-000|AV|MAGALHAES BARATA| | | |CENTRO|68150-000|Maria Anacleto Lourenço|93|3505-1202|93|3505-1186| | |Pública|Municipal| |1|1.2|1.2.1|4194|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|1000
93|-55.32042|-3.608783|3|PA|Aveiro|1501006|Biblioteca Pública Municipal Eduardo Angelim|Av. João Paulo II| | |Centro|68150-000|AV|JOAO PAULO II| | | |CENTRO|68150-000|Franciene Clecilda Souza Santiago|93|3505-1282|93|3505-1282| | |Pública|Municipal| |1|1.2|1.2.1|4195|1|1|1|1|1|0|0|1|0|0|Não|30|3200
94|-49.66988|-2.790577|3|PA|Baião|1501204|Biblioteca Pública Municipal Professora Leontina Nazaré Couto Correia|R. 2 de Novembro| | |Centro|68465-000|R|2 DE NOVEMBRO| | | |CENTRO|68465-000|Maria Francisca Coelho Nonato|91|8800-7967| | | | |Pública|Municipal| |1|1.2|1.2.1|2167|1|1|1|1|1|0|0|1|1|0|Não|200|1500
95|-50.3963|-7.348181|3|PA|Bannach|1501253|Biblioteca Pública Municipal Monteiro Lobato|Av. Principal| | |Centro|68388-000|AV|PRINCIPAL| | | |CENTRO|68388-000|Custódia Joana Monteiro| | | | | | |Pública|Municipal| |1|1.2|1.2.1|2131|1|1|1|1|1|0|0|1|1|0|Não|25|2200
96|-48.75708|-1.56783|1|PA|Barcarena|1501303|Biblioteca Pública Municipal Doutor Firmino Cardoso|Tv.  da Matriz| | |Betânia|68445-000|TV|DA MATRIZ| | | |BETANIA|68445-000|Rosa das Graças Magno Pinheiro|91|9144-2547| | |magno.rosa@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|2174|1|1|1|1|1|0|0|1|1|0|Sim|15|5000
97|-48.505827|-1.457658|2|PA|Belém|1501402|Biblioteca Pública Municipal Avertano Rocha|R. Siqueira Mendes| | |Orla|66810-000|R|SIQUEIRA MENDES| | | |ORLA|66810-000|Ana Esmeralda Medeiros de Andrade|91|3227-7678| | |bibliotecabelem@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2099|1|1|1|1|1|0|0|1|1|0|Não|150|5000
98|-54.937868|-2.636453|3|PA|Belterra|1501451|Biblioteca Pública Municipal Henry Ford|Vila Americana| | |Centro|68143-000|V|AMERICANA| | | |CENTRO|68143-000|Agaci Silva Nobre|93|3558-1178|93|3558-1177| | |Pública|Municipal| |1|1.2|1.2.1|2125|1|1|1|1|1|0|0|1|1|0|Não|400|4000
99|-48.243704|-1.362391|1|PA|Benevides|1501501|Biblioteca Pública Municipal José Gomes Teles|Av. Augusto Meira Filho| | |Centro|68795-000|AV|AUGUSTO MEIRA FILHO| | | |CENTRO|68795-000|Hilma Begot da Silva Freitas|91|3724-1128|91|3724-1128| | |Pública|Municipal| |1|1.2|1.2.1|2091|1|1|1|1|1|1|1|1|1|1|Sim|Não Informou|8000
100|-48.605132|-5.042783|3|PA|Bom Jesus do Tocantins|1501576|Biblioteca Pública Municipal Castro Alves|Av. Jarbas Passarinho| | |Centro|68525-000|AV|JARBAS PASSARINHO| | | |CENTRO|68525-000|Claudiane Mendes Rafael|94|9185-4027| | | | |Pública|Municipal| |1|1.2|1.2.1|2121|1|1|1|1|1|0|0|1|1|1|Não|320|6814
101|-46.764384|-1.069095|1|PA|Bragança|1501709|Biblioteca Pública Municipal de Castro e Souza|Av. Naziazeno Ferreira| | |Centro|68600-000|AV|NAZIAZENO FERREIRA| | | |CENTRO|68600-000|Antônio Fernando Soares Pereira|91|8237-9810| | | | |Pública|Municipal| |1|1.2|1.2.1|2181|1|1|1|1|1|1|0|1|1|0|Não|Não Informou|3000
102|-52.53448|-3.298289|3|PA|Brasil Novo|1501725|Biblioteca Pública Municipal Presidente Médici|R. Duque de Caxias|1054| |Centro|68148-000|R|DUQUE DE CAXIAS| |1054| |CENTRO|68148-000|Ivanete Chagas Ramos| | | | | | |Pública|Municipal| |1|1.2|1.2.1|4190|1|1|1|1|1|0|0|1|1|0|Não|60|3500
103|-48.41068|-5.698602|3|PA|Brejo Grande do Araguaia|1501758|Biblioteca Pública Municipal Professor Félix Barros|R. Jacobi Eloi de Souza| | |Centro|68521-000|R|JACOBI ELOI DE SOUZA| | | |CENTRO|68521-000|Ivânia de Souza Pinheiro|94|3337-1208| | | | |Pública|Municipal| |1|1.2|1.2.1|2116|1|1|1|1|1|0|0|1|0|0|Não|12|600
104|-49.573896|-3.77228|3|PA|Breu Branco|1501782|Biblioteca Pública Municipal Professora Enilza Iracy Sousa Barbosa|Av. Belém| | |Centro|68488-000|AV|BELEM| | | |CENTRO|68488-000|Leonice Monteiro Lima|94|3786-1160| | | | |Pública|Municipal| |1|1.2|1.2.1|2103|1|1|1|1|1|0|0|1|1|1|Sim|350|1269
105|-50.47828|-1.677683|1|PA|Breves|1501808|Biblioteca Pública Municipal Eustórgio Miranda|Av. Rio Branco|1752| |Aeroporto|68800-000|AV|RIO BRANCO| |1752| |AEROPORTO|68800-000|Rita de Cássia dos Santos Sanches|94|3783-2021|94|8127-7682| | |Pública|Municipal| |1|1.2|1.2.1|2097|1|1|1|1|1|0|0|1|1|0|Sim|95|15935
106|-48.950724|-1.012612|3|PA|Cachoeira do Arari|1502004|Biblioteca Pública Municipal Joaquim Alves Moreira|R. do Espírito Santo| | |Centro|68845-000|R|DO ESPIRITO SANTO| | | |CENTRO|68845-000|Maria do Socorro Santos|91|9134-1743| | | | |Pública|Municipal| |1|1.2|1.2.1|2176|1|1|1|1|1|0|0|1|1|0|Não|20|800
107|-48.950724|-1.012612|3|PA|Cachoeira do Arari|1502004|Biblioteca Pública Municipal Doutor Orlando Dias Vieira|R. Coronel Guilherme Feio| | |Centro|68840-000|R|CORONEL GUILHERME FEIO| | | |CENTRO|68840-000|Glazilda Mesquita da Conceição|91|3758-1116|91|3758-1116| | |Pública|Municipal| |1|1.2|1.2.1|4423|1|1|1|1|1|0|0|1|1|0|Não|55|5000
108|-49.498324|-2.24331|3|PA|Cametá|1502103|Biblioteca Pública Municipal de Cametá|R. Bitencourt| | |Centro|68400-970|R|BITENCOURT| | | |CENTRO|68400-970|Raimundo Alves de Oliveira|91|8231-5907| | | | |Pública|Municipal| |1|1.2|1.2.1|4420|1|1|1|1|1|0|0|1|1|0|Não|60|1000
109|-49.878056|-6.496984|3|PA|Canaã dos Carajás|1502152|Biblioteca Pública Municipal Casa do Professor|R. Asdrúbal Bentes|463| |Centro|68537-000|R|ASDRUBAL BENTES| |463| |CENTRO|68537-000|Iranina Maria da Silva|94|3392-4567| | | | |Pública|Municipal| |1|1.2|1.2.1|2155|1|1|1|1|1|0|0|1|1|0|Não|600|4000
110|-47.1782|-1.205646|3|PA|Capanema|1502202|Biblioteca Pública Municipal de Tauari|Av. Frederico Fernandes| | |Tauari|68700-970|AV|FREDERICO FERNANDES| | | |TAUARI|68700-970|Risalva Campineiro da Costa|94|3839-2017| | | | |Pública|Municipal| |1|1.2|1.2.1|2094|1|1|1|1|1|0|0|1|1|0|Não|15|2000
111|-47.178198|-1.205646|3|PA|Capanema|1502202|Biblioteca Pública Municipal de Capanema|Tv.  D. Pedro II| | |Centro|68700-000|TV|D PEDRO II| | | |CENTRO|68700-000|Fátima Soares do Nascimento|91|8212-1113|91|3462-5893| | |Pública|Municipal| |1|1.2|1.2.1|2163|1|1|1|1|1|0|0|1|1|0|Sim|10|11000
112|-47.917168|-1.298326|3|PA|Castanhal|1502400|Biblioteca Pública Municipal Clóvis Lameira|Av. Barão do Rio Branco| | |Apeú|68740-520|AV|BARAO DO RIO BRANCO| | | |APEU|68740-520|Antônio Alexandro Santiago Silva|91|8828-9894| | | | |Pública|Municipal| |1|1.2|1.2.1|2185|1|1|1|1|1|0|0|1|1|1|Sim|100|2000
113|-47.917168|-1.298326|3|PA|Castanhal|1502400|Biblioteca Pública Municipal José Lopes Guimarães|R. Senador Lemos|749| |Centro|68745-000|R|SENADOR LEMOS| |749| |CENTRO|68745-000|Benedito José Santiago da Silva|91|3711-7137| | | | |Pública|Municipal| |1|1.2|1.2.1|4622|1|1|1|1|1|1|0|1|1|1|Sim|256|11309
114|-49.987448|-.164501|3|PA|Chaves|1502509|Biblioteca Pública Municipal Dom Alquilino Alvarez|Av. Independência| | |Centro|68880-000|AV|INDEPENDENCIA| | | |CENTRO|68880-000|Orivaldo Almeida dos Santos|96|3697-1165| | | | |Pública|Municipal| |1|1.2|1.2.1|4188|1|1|1|1|1|0|0|1|1|1|Não|Não Informou|1800
115|-48.28068|-.936775|3|PA|Colares|1502608|Biblioteca Pública Municipal Professor Geminiano Cardoso|R. Deodoro da Fonseca| | |Centro|68785-000|R|DEODORO DA FONSECA| | | |CENTRO|68785-000|Maria do Rosário Monteiro Leal|91|8173-9601| | | | |Pública|Municipal| |1|1.2|1.2.1|2184|1|1|1|1|1|0|0|1|1|0|Não|100|6000
116|-49.269353|-8.261757|3|PA|Conceição do Araguaia|1502707|Biblioteca Pública Municipal Irmã Maria Hilária|Av. Irmã Maria Otávia| | |Centro|68541-000|AV|IRMA MARIA OTAVIA| | | |CENTRO|68541-000|Rosa do Carmo Negreiros Parente|94|3421-3311|94|8121-9549| | |Pública|Municipal| |1|1.2|1.2.1|2093|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|6000
117|-47.942632|-1.992735|3|PA|Concórdia do Pará|1502756|Biblioteca Pública Municipal de Concórdia do Pará|Av. Marechal  Deodoro da Fonseca| | |Centro|68685-000|AV|MARECHAL  DEODORO DA FONSECA| | | |CENTRO|68685-000|Raimunda Piedade Mesquita|91|9137-4791| | | | |Pública|Municipal| |1|1.2|1.2.1|2126|1|1|1|1|1|0|0|1|1|1|Não|40|2400
118|-49.795668|-1.812151|3|PA|Curralinho|1502806|Biblioteca Pública Municipal Jorge Gomes de Carvalho|Av. Jarbas Passarinho| | |Centro|68815-000|AV|JARBAS PASSARINHO| | | |CENTRO|68815-000|Elizabeth Rodrigues de Oliveira|91|9133-9422|91|3633-1503| | |Pública|Municipal| |1|1.2|1.2.1|2113|1|1|1|1|1|0|0|1|1|0|Não|36|1915
119|-55.11732|-1.888112|3|PA|Curuá|1502855|Biblioteca Nacional do Curuá|Tv.  Senador Fulgêncio Simões| | |Santa Terezinha|68210-000|TV|SENADOR FULGENCIO SIMOES| | | |SANTA TEREZINHA|68210-000|Eder Cerdeira Pinho|93|9144-4503| | | | |Pública|Municipal| |1|1.2|1.2.1|2133|1|1|1|1|1|0|0|1|1|1|Não|50|4500
120|-47.851904|-.733565|3|PA|Curuçá|1502905|Biblioteca Pública Municipal Camilo Gomes Ataíde|Pç. Coronel Horácio|6| |Centro|68750-000|PCA|CORONEL HORACIO| |6| |CENTRO|68750-000|Nélia Paula das Neves Freitas|91|9163-1504| | | | |Pública|Municipal| |1|1.2|1.2.1|2114|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|3000
121|-47.506112|-4.284163|3|PA|Dom Eliseu|1502939|Biblioteca Pública Municipal Frederico Gomes Dias|Av. Juscelino Kubitschek| | |Centro|68633-000|AV|JUSCELINO KUBITSCHEK| | | |CENTRO|68633-000|Francimeire Faria Johann|91|3335-2989| | | | |Pública|Municipal| |1|1.2|1.2.1|2159|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|3500
122|-56.740984|-2.168406|3|PA|Faro|1503002|Biblioteca Pública Municipal Ineli Maria dos Santos Souza|Av. Nossa Senhora das Graças| | |Distrito Nova Maracanã|68280-000|AV|NOSSA SENHORA DAS GRACAS| | | |DISTRITO NOVA MARACANA|68280-000|Josineia dos Santos Machado|93|3513-1107| | | | |Pública|Municipal| |1|1.2|1.2.1|2153|1|1|1|1|1|0|0|0|1|0|Não|10|1000
123|-49.712936|-7.553742|3|PA|Floresta do Araguaia|1503044|Biblioteca Pública Municipal Padre Valentin Fagundes de Menezes|R. 2| | |Centro|68543-000|R|2| | | |CENTRO|68543-000|Maria Meire Moreira Guimarães|94|3432-1019|94|8119-5829| | |Pública|Municipal| |1|1.2|1.2.1|2171|1|1|1|1|1|0|0|1|1|1|Não|40|5000
124|-49.09782|-3.843757|3|PA|Goianésia do Pará|1503093|Biblioteca Pública Municipal Eneida de Moraes|R. Juscelino Kubitschek| | |Centro|68639-000|R|JUSCELINO KUBITSCHEK| | | |CENTRO|68639-000|Coleta Hilda Coelho de Souza|94|9189-0717| | | | |Pública|Municipal| |1|1.2|1.2.1|2130|1|1|1|1|1|0|0|1|1|1|Não|20|1200
125|-51.634296|-1.414478|3|PA|Gurupá|1503101|Biblioteca Pública Municipal José do Patrocínio|Av. São Benedito| | |Centro|68300-000|AV|SAO BENEDITO| | | |CENTRO|68300-000|Maria do Socorro Roma Nogueira|91|3692-1258|91|3692-1258| | |Pública|Municipal| |1|1.2|1.2.1|2145|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|4500
126|-47.621004|-1.120599|1|PA|Igarapé-Açu|1503200|Biblioteca Pública Municipal Professor Moraes|Av. Duque de Caxias|3979| |Centro|68725-000|AV|DUQUE DE CAXIAS| |3979| |CENTRO|68725-000|Núbia Carvalho da Silveira|91|3441-2016| | | | |Pública|Municipal| |1|1.2|1.2.1|2164|1|1|1|1|1|0|0|1|1|1|Não|Não Informou| 
127|-48.957636|-1.9705|1|PA|Igarapé-Miri|1503309|Biblioteca Pública Municipal Ministro Lira Castro|R. Coronel Vitório| | |Perpétuo Socorro|68430-000|R|CORONEL VITORIO| | | |PERPETUO SOCORRO|68430-000|Fábio Aquino Quaresma|91|3755-2108| | | | |Pública|Municipal| |1|1.2|1.2.1|2143|1|1|1|1|1|0|0|1|1|0|Não|40|4500
128|-47.506336|-2.560285|3|PA|Ipixuna do Pará|1503457|Biblioteca Pública Municipal José Martins da Cunha|R. Pe. José de Anchieta| | |Centro|68627-000|R|PADRE JOSE DE ANCHIETA| | | |CENTRO|68627-000|Oneide Soares|91|8811-1509| | |bibliotecaipixuna@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2102|1|1|1|1|1|0|0|1|1|0|Sim|20| 
129|-47.44642|-1.770201|3|PA|Irituia|1503507|Biblioteca Pública Municipal Padre Antônio Melo Costa|Av. Júlio Ribeiro Tavares|21| |Centro|68650-000|AV|JULIO RIBEIRO TAVARES| |21| |CENTRO|68650-000|Domengas Maria Rodrigues|91|9949-8547| | | | |Pública|Municipal| |1|1.2|1.2.1|2139|1|1|1|1|1|0|0|1|1|1|Não|5|8000
130|-55.993124|-4.267067|3|PA|Itaituba|1503606|Biblioteca Pública Municipal Engenheiro Francisco Barros|Q. Santarém Cuiabá| | |Campo Verde|68180-000|Q|SANTAREM CUIABA| | | |CAMPO VERDE|68180-000|Rita de Almeida Ghizane| | | | | | |Pública|Municipal| |1|1.2|1.2.1|4191|1|1|1|1|1|0|0|1|1|1|Não|50|1500
131|-55.993124|-4.267067|3|PA|Itaituba|1503606|Biblioteca Pública Municipal Antônio Gonzaga Barros|R. 23|851| |Bom Remédio|68180-230|R|23| |851| |BOM REMEDIO|68180-230|Antônio Carvalho Lima|93|3518-6708| | |agbsemeccl@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|4192|1|1|1|1|1|1|0|1|1|1|Sim|Não Informou|700
132|-57.754848|-6.215071|3|PA|Jacareacanga|1503754|Biblioteca Pública Municipal|Av. Brigadeiro Haroldo Coimbra Veloso|5| |Centro|68195-970|AV|BRIGADEIRO HAROLDO COIMBRA VELOSO| |5| |CENTRO|68195-970|Marileusa Bentes Pinto|93|3542-1429|93|3542-1429| | |Pública|Municipal| |1|1.2|1.2.1|2142|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|2500
133|-49.115708|-4.44655|3|PA|Jacundá|1503804|Biblioteca Pública Municipal Inácio Pinto|R. Inácio Pinto| | |Centro|78590-000|R|INACIO PINTO| | | |CENTRO|78590-000|Leoeze Nunes Martins|94|3345-1183| | | | |Pública|Municipal| |1|1.2|1.2.1|2107|1|1|1|1|1|1|0|1|1|0|Sim|30|744
134|-49.390744|-1.898857|3|PA|Limoeiro do Ajuru|1504000|Biblioteca Pública Municipal de Limoeiro do Ajuru|R. A. Nilo Faial| | |Centro|68415-000|R|A NILO FAIAL| | | |CENTRO|68415-000|Pedro Tadeu Pantoja Tavares|91|9209-0622| | | | |Pública|Municipal| |1|1.2|1.2.1|4189|1|1|1|1|1|0|0|1|1|1|Não|200|1200
135|-47.560568|-2.057194|3|PA|Mãe do Rio|1504059|Biblioteca Pública Municipal Irmã Raimunda Dorilene Pinheiro Pereira|R. Rui Barbosa|430| |Centro|68675-000|R|RUI BARBOSA| |430| |CENTRO|68675-000|Nezilda Cruz Oliveira|91|8124-5630| | | | |Pública|Municipal| |1|1.2|1.2.1|2140|1|1|1|1|1|0|0|1|1|1|Não|20|4500
136|-47.601868|-.803743|3|PA|Magalhães Barata|1504109|Biblioteca Pública Municipal Raimundo -  Rosendo Castro Souza|Av. Cuinarama| | |Centro|68722-000|AV|CUINARAMA| | | |CENTRO|68722-000|Ezemir Lima Correa|91|3812-3120| | | | |Pública|Municipal| |1|1.2|1.2.1|2098|1|1|1|1|1|1|0|1|1|0|Não|50|2000
137|-49.133109|-5.381133|3|PA|Marabá|1504208|Biblioteca Pública Municipal Orlando Lima Lobo|R. 5 de Abril| | |Centro|68500-040|R|5 DE ABRIL| | | |CENTRO|68500-040|Elane da Silva Pacheco|94|3321-1902| | |bibliotecaorlandolimalobo@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|2089|1|1|1|1|1|0|0|1|1|0|Sim|40|4481
138|-49.1201|-5.35062|1|PA|Marabá|1504208|Biblioteca Pública Municipal Almirante Tamandaré|Av. Antônio Maia| | |Centro|68500-005|AV|ANTONIO MAIA| | | |CENTRO|68500-005|Marlene Peres de Oliveira|94|3321-1514| | |bibliotecadoprofessor@gmail.com|www.bibliotecadoprofessorskorpio.net|Pública|Municipal| |1|1.2|1.2.1|2095|1|1|1|1|1|0|0|1|1|0|Sim|250|5870
139|-47.452404|-.77925|3|PA|Maracanã|1504307|Biblioteca Pública Municipal Laércio Barbalho|Av. Geraldo Manso Palmeira| | |Campina|68710-000|AV|GERALDO MANSO PALMEIRA| | | |CAMPINA|68710-000|George Welton Souza da Silva|91|9987-5535| | | | |Pública|Municipal| |1|1.2|1.2.1|2183|1|1|1|1|1|0|0|1|1|1|Não|2|2800
140|-47.703784|-.715053|3|PA|Marapanim|1504406|Biblioteca Pública Municipal Abílio Neves|R. Edmundo Botelho| | |Alemanha|68760-000|R|EDMUNDO BOTELHO| | | |ALEMANHA|68760-000|Maria de Fátima Koury Figueiredo|91|8251-0725| | | | |Pública|Municipal| |1|1.2|1.2.1|2182|1|1|1|1|1|1|0|1|1|0|Não|20|4314
141|-48.346|-1.366722|1|PA|Marituba|1504422|Biblioteca Pública Municipal Professora Maria Luzia Rabelo Freire|R. Cláudio Barbosa da Silva| | |Centro|67200-000|R|CLAUDIO BARBOSA DA SILVA| | | |CENTRO|67200-000|Ellen Carla Silva Ferreira|91|3256-6061| | | | |Pública|Municipal| |1|1.2|1.2.1|4426|1|1|1|1|1|1|0|1|1|1|Não|150|7800
